DepMap_ID,stripped_cell_line_name,CCLE_name,alias,COSMIC_ID,Sanger_ID,disease,disease_sutype,disease_sub_subtype,gender,source,Achilles_n_replicates,cell_line_NNMD,culture_type,culture_medium,cas9_activity
ACH-000544,OE21,OE21_OESOPHAGUS,,1298359.0,2152,esophagus,esophagus_squamous, ,Male,HPACC,2.0,-4.007333307506138,Adherent,RPMI + 10% FBS,15.4
ACH-000545,VMCUB1,VMCUB1_URINARY_TRACT,,909780.0,276,urinary_tract, , ,Male,DSMZ,2.0,-4.001992361327663,Adherent,DMEM + 10% FBS,32.8
ACH-000546,HSC4,HSC4_UPPER_AERODIGESTIVE_TRACT,,907062.0,99,upper_aerodigestive,upper_aerodigestive_squamous, ,Male,HSSRB,,,,,
ACH-000547,HT1197,HT1197_URINARY_TRACT,,907065.0,1533,urinary_tract, , ,Male,ATCC,2.0,-2.8920977043158977,Adherent,MEM + 10% FBS,28
ACH-000548,BHY,BHY_UPPER_AERODIGESTIVE_TRACT,,753535.0,748,upper_aerodigestive,upper_aerodigestive_squamous, ,Male,DSMZ,2.0,-3.9494540336566137,Adherent,DMEM + 10% FBS,8.8
ACH-000549,SNU1076,SNU1076_UPPER_AERODIGESTIVE_TRACT,,, ,upper_aerodigestive,upper_aerodigestive_squamous, ,Male,KCLB,2.0,-3.2455003582621944,,RPMI + 10% heat inactivated FBS + 300mg/l L-glutamine + 25mM HEPES + 25mM Sodium bicarbonate,15
ACH-000550,IGR39,IGR39_SKIN,,, ,skin,melanoma, ,Male,DSMZ,2.0,-4.453872456096764,Adherent,DMEM + 15% FBS,28.9
ACH-000551,K562,K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,905940.0,2098,leukemia,CML, ,Female,ATCC,2.0,-3.2160156496671237,Suspension,IMDM + 10% FBS,53.2
ACH-000552,HT29,HT29_LARGE_INTESTINE,,905939.0,1212,colorectal, , ,Female,ATCC,2.0,-4.477923675389024,Adherent,McCoy's 5A + 10% FBS,14.8
ACH-000553,SQ1,SQ1_LUNG,,, ,lung,lung_NSC,lung_squamous,Male,RIKEN,,,,,
ACH-000554,UACC893,UACC893_BREAST,,909778.0,1090,breast,HER2Amp, ,Female,ATCC,,,,,
ACH-000555,A498,A498_KIDNEY,,905948.0,602,kidney, , ,Male,ATCC,,,,,
ACH-000556,SIHA,SIHA_CERVIX,,930297.0,1354,cervix, , ,Female,,2.0,-4.052075862387978,Adherent,MEM + 10% FBS,9.5
ACH-000557,AML193,AML193_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,, ,leukemia,AML, ,Female,ATCC,2.0,-2.659242099093268,Suspension,IMDM + 5% FBS + 10ug/ml Insulin + 5ug/ml Transferrin + 2ng/ml GM-CSF,9.5
ACH-000558,A172,A172_CENTRAL_NERVOUS_SYSTEM,,687563.0,1777,central_nervous_system,glioma,glioblastoma,Male,ATCC,,,,,
ACH-000559,NCIH1836,NCIH1836_LUNG,,1240182.0,1829,lung,lung_small, ,Male,ATCC,,,,,
ACH-000560,ECC10,ECC10_STOMACH,,906848.0,799,gastric,gastric_small, ,Male,RIKEN,,,,,
ACH-000561,TT,TT_OESOPHAGUS,,1299064.0,544,esophagus,esophagus_squamous, ,Male,HSSRB,,,,,
ACH-000562,HCC78,HCC78_LUNG,,1290908.0,639,lung,lung_NSC,lung_adenocarcinoma,Male,DSMZ,,,,,
ACH-000563,EBC1,EBC1_LUNG,,753554.0,1665,lung,lung_NSC,lung_squamous,Male,RIKEN,2.0,-2.498957869342457,,MEM + 10% FBS,23.7
ACH-000564,KHM1B,KHM1B_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,, ,multiple_myeloma, , ,Male,HSSRB,,,,,
ACH-000565,RCM1,RCM1_LARGE_INTESTINE,,909263.0,1271,colorectal, , ,Female,HSSRB,,,,,
ACH-000566,SW1710,SW1710_URINARY_TRACT,,909749.0,2,urinary_tract, , ,Female,DSMZ,,,,,
ACH-000567,ST486,ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,910906.0,130,lymphoma,Burkitt_lymphoma, ,Female,ATCC,,,,,
ACH-000568,UACC812,UACC812_BREAST,,910910.0,1754,breast,HER2Amp, ,Female,ATCC,,,,,
ACH-000569,ISTMES1,ISTMES1_PLEURA,,907173.0,1001,mesothelioma, , ,Female,ICLC,,,,,
ACH-000570,YKG1,YKG1_CENTRAL_NERVOUS_SYSTEM,,687592.0,61,central_nervous_system,glioma,glioblastoma,Female,HSRRB,2.0,-4.801728848004707,Adherent,DMEM + 10% FBS,21.1
ACH-000571,T98G,T98G_CENTRAL_NERVOUS_SYSTEM,,687586.0,131,central_nervous_system,glioma,glioblastoma,Male,ATCC,2.0,-4.737111913387118,Adherent,MEM + 10% FBS,20.4
ACH-000572,G361,G361_SKIN,,906865.0,1173,skin,melanoma, ,Male,ATCC,,,,,
ACH-000573,MDAMB436,MDAMB436_BREAST,,1240172.0,927,breast,TNBC, ,Female,ATCC,3.0,-5.2426700729640645,Semi-adherent,RPMI + 10% FBS + 16ug/ml Glutathione,47.3
ACH-000574,FUOV1,FUOV1_OVARY,,1240129.0,2063,ovary,ovary_adenocarcinoma,ovary_high_grade_serous,Female,DSMZ,,,,,
ACH-000575,HCC364,HCC364_LUNG,,, ,lung,lung_NSC,lung_adenocarcinoma,Male,,,,,,
ACH-000576,KMS27,KMS27_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,, ,multiple_myeloma, , ,Male,HSRRB,2.0,-2.7402733966685133,Suspension,RPMI + 10% FBS,11
ACH-000577,JHH2,JHH2_LIVER,,1240157.0,347,liver, , ,Male,HSRRB,1.0,-2.7788758767638053,Adherent,MEM + 10% FBS,18.3
ACH-000578,HCC1171,HCC1171_LUNG,,, ,lung,lung_NSC,lung_adenocarcinoma,Male,KCLB,,,,,
ACH-000579,UACC257,UACC257_SKIN,,905977.0,14,skin,melanoma, ,Unknown,NCI/DCTD,,,,,
ACH-000580,C32,C32_SKIN,,906830.0,2242,skin,melanoma, ,Male,ATCC,2.0,-3.4640495035594787,Adherent,MEM + 10% FBS + 0.1mM NEAA,33.9
ACH-000581,SNU16,SNU16_STOMACH,,908446.0,291,gastric, , ,Female,ATCC,,,,,
ACH-000582,COLO741,COLO741_SKIN,,, ,skin,melanoma, ,Female,ECACC,,,,,
ACH-000583,MC116,MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,907799.0,2082,lymphoma,B-cell_lymphoma_other, ,Male,ATCC,,,,,
ACH-000584,JHOS4,JHOS4_OVARY,,1480359.0,1651,ovary,ovary_adenocarcinoma,ovary_high_grade_serous,Female,RIKEN,3.0,-5.068363547903994,Adherent,DMEM:F12 (1:1) + 10% FBS,27.1
ACH-000585,EPLC272H,EPLC272H_LUNG,,753556.0,404,lung,lung_NSC,lung_squamous,Male,DSMZ,3.0,-4.633492684859268,Adherent,RPMI + 20% FBS,14.2
ACH-000586,NCIH1876,NCIH1876_LUNG,,1330972.0,91,lung,lung_small, ,Male,ATCC,,,,,
ACH-000587,NCIH1975,NCIH1975_LUNG,,924244.0,1403,lung,lung_NSC,lung_adenocarcinoma,Female,ATCC,2.0,-4.660634423067184,Adherent,DMEM + 10% FBS,10.5
ACH-000588,KMS26,KMS26_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,, ,multiple_myeloma, , ,Male,HSRRB,2.0,-3.516973750239448,Suspension,RPMI + 10% FBS,23.9
ACH-000589,NCIH1437,NCIH1437_LUNG,,687794.0,800,lung,lung_NSC,lung_adenocarcinoma,Male,ATCC,3.0,-4.6601542452374405,Adherent,RPMI + 10% FBS,9.2
ACH-000590,NCIH2073,NCIH2073_LUNG,,, ,lung,lung_NSC,lung_adenocarcinoma,Female,ATCC,,,,,
ACH-000591,LN235,LN235_CENTRAL_NERVOUS_SYSTEM,LN-235,, ,central_nervous_system,glioma,astrocytoma,Male,,2.0,-3.9760795289316966,Adherent,DMEM + 10% FBS,12.7
ACH-000592,TM31,TM31_CENTRAL_NERVOUS_SYSTEM,,, ,central_nervous_system,glioma, ,Female,RIKEN,2.0,-4.1717034182464365,Adherent,MEM + 10% FBS,14.3
ACH-000593,BC3C,BC3C_URINARY_TRACT,,, ,urinary_tract, , ,Female,DSMZ,2.0,-4.930556390463162,Adherent,McCoy's 5A + 10% FBS,4.9
ACH-000594,DMS153,DMS153_LUNG,,, ,lung,lung_small, ,Male,ATCC,,,,,
ACH-000595,LN229,LN229_CENTRAL_NERVOUS_SYSTEM,,1240169.0,1504,central_nervous_system,glioma,glioblastoma,Female,ATCC,,,,,
ACH-000596,LCLC97TM1,LCLC97TM1_LUNG,,946361.0,485,lung,lung_NSC,lung_large,Male,DSMZ,2.0,-3.036213685868822,Adherent,RPMI + 20% FBS,51.4
ACH-000597,TTC709,TTC709_SOFT_TISSUE,,, ,rhabdoid, , ,Unknown,,,,,,
ACH-000598,KMS21BM,KMS21BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,, ,multiple_myeloma, , ,Male,HSSRB,,,,,
ACH-000599,PATU8902,PATU8902_PANCREAS,,1298526.0,1549,pancreas, , ,Female,DSMZ,,,,,
ACH-000600,SLR26,SLR26_KIDNEY,,, ,kidney, , ,Unknown,,2.0,-3.379012544150067,Adherent,RPMI + 10% FBS,16.6
ACH-000601,MIAPACA2,MIAPACA2_PANCREAS,,724870.0,1541,pancreas, , ,Male,ATCC,4.0,-5.444779705872143,Adherent,DMEM + 10% FBS,11.7
ACH-000602,M07E,M07E_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,, ,leukemia,AML, ,Female,DSMZ,,,,,
ACH-000603,BEN,BEN_LUNG,,753534.0,971,lung,lung_NSC, ,Male,DSMZ,,,,,
ACH-000604,KYO1,KYO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,, ,leukemia,CML, ,Male,DSMZ,2.0,-2.2967457031002323,Suspension,RPMI + 20% FBS,40.3
ACH-000605,TE6,TE6_OESOPHAGUS,,946355.0,1642,esophagus,esophagus_squamous, ,Male,RIKEN,2.0,-3.1625401345536566,Adherent,RPMI + 10% FBS,40
ACH-000606,PECAPJ34CLONEC12,PECAPJ34CLONEC12_UPPER_AERODIGESTIVE_TRACT,,, ,upper_aerodigestive,upper_aerodigestive_squamous, ,Male,ECACC,2.0,-3.706380855823584,Adherent,IMDM + 10% FBS + 2mM Glutamine,19.8
ACH-000607,KYM1,KYM1_SOFT_TISSUE,,1240166.0,1344,rhabdoid, , ,Male,HSRRB,,,,,
ACH-000608,COV644,COV644_OVARY,,, ,ovary,ovary_adenocarcinoma,ovary_mucinous,Female,ECACC,3.0,-3.896520753828885,Adherent,DMEM + 10% FBS + 2mM L-glutamine,11.5
ACH-000609,SF126,SF126_CENTRAL_NERVOUS_SYSTEM,,909712.0,1677,central_nervous_system,glioma,astrocytoma,Female,HSSRB,2.0,-2.7260831326432227,Adherent,MEM + 10% FBS,56.3
ACH-000610,NCIH2227,NCIH2227_LUNG,,688018.0,1220,lung,lung_small, ,Male,ATCC,,,,,
ACH-000611,SUDHL6,SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,1331037.0,2036,lymphoma,DLBCL, ,Male,DSMZ,,,,,
ACH-000612,HUT102,HUT102_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,, ,lymphoma,T-cell_lymphoma_other, ,Male,ATCC,,,,,
ACH-000613,HOS,HOS_BONE,,907060.0,1202,bone,osteosarcoma, ,Female,ATCC,,,,,
ACH-000614,RVH421,RVH421_SKIN,,909706.0,1274,skin,melanoma, ,Male,DSMZ,2.0,-3.1759466695575056,Adherent,RPMI + 10% FBS,48.2
ACH-000615,SKMEL28,SKMEL28_SKIN,,905954.0,1499,skin,melanoma, ,Male,ATCC,,,,,
ACH-000616,HS746T,HS746T_STOMACH,,1240151.0,1850,gastric,gastric_adenocarcinoma, ,Male,ATCC,2.0,-3.65242981230728,Adherent,DMEM + 10% FBS,17.6
ACH-000617,OVCAR4,OVCAR4_OVARY,,905990.0,606,ovary,ovary_adenocarcinoma,ovary_high_grade_serous,Female,NCI/DCTD,,,,,
ACH-000618,SNU1041,SNU1041_UPPER_AERODIGESTIVE_TRACT,,, ,upper_aerodigestive,upper_aerodigestive_squamous, ,Male,KCLB,2.0,-4.844443932467058,Adherent,RPMI + 10% heat inactivated FBS + 300mg/l L-glutamine + 25mM HEPES + 25mM Sodium bicarbonate,55.7
ACH-000619,PECAPJ15,PECAPJ15_UPPER_AERODIGESTIVE_TRACT,,1240207.0,1810,upper_aerodigestive,upper_aerodigestive_squamous, ,Male,ECACC,2.0,-3.376432709825924,,IMDM + 10% FBS + 2mM Glutamine,18.4
ACH-000620,JHH1,JHH1_LIVER,,1298151.0,89,liver, , ,Male,HSRRB,2.0,-4.6983346445824585,Adherent,William's E Medium + 10% FBS,37.3
ACH-000621,MDAMB157,MDAMB157_BREAST,,925338.0,1796,breast,TNBC, ,Female,ATCC,3.0,-4.335250087761716,Adherent,RPMI + 10% FBS,8
ACH-000622,KNS42,KNS42_CENTRAL_NERVOUS_SYSTEM,,907282.0,1149,central_nervous_system,glioma,glioblastoma,Male,HSSRB,2.0,-3.1480103904360197,Adherent,MEM + 5% FBS,38.1
ACH-000623,SNU201,SNU201_CENTRAL_NERVOUS_SYSTEM,,, ,central_nervous_system,glioma,glioblastoma,Male,KCLB,2.0,-4.500786151295702,Adherent,RPMI + 10% FBS,22.7
ACH-000624,HCC1806,HCC1806_BREAST,,907047.0,1317,breast,TNBC, ,Female,ATCC,3.0,-6.053840283095055,Adherent,RPMI + 10% FBS,2.6
ACH-000625,HEP3B217,HEP3B217_LIVER,,1240147.0,1922,liver, , ,Male,ATCC,,,,,
ACH-000626,U266B1,U266B1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,753615.0,1635,multiple_myeloma, , ,Male,ATCC,,,,,
ACH-000627,LCLC103H,LCLC103H_LUNG,,753586.0,1502,lung,lung_NSC,lung_large,Male,DSMZ,2.0,-4.552596919554406,Adherent,RPMI + 10% FBS,6.4
ACH-000628,NCIH596,NCIH596_LUNG,,908459.0,1225,lung,lung_NSC, ,Male,ATCC,,,,,
ACH-000629,IOMMLEE,IOMMLEE_CENTRAL_NERVOUS_SYSTEM,IOMM-LEE,, ,central_nervous_system,meningioma, ,Male,,,,,,
ACH-000630,YD8,YD8_UPPER_AERODIGESTIVE_TRACT,,, ,upper_aerodigestive,upper_aerodigestive_squamous, ,Female,KCLB,2.0,-5.33474424414537,Adherent,RPMI + 10% FBS,34.4
ACH-000631,KS1,KS1_CENTRAL_NERVOUS_SYSTEM,,907313.0,1387,central_nervous_system,glioma,astrocytoma,Female,HSRRB,,,,,
ACH-000632,HS944T,HS944T_SKIN,,, ,skin,melanoma, ,Male,ATCC,2.0,-4.906571981386397,Adherent,DMEM + 10% FBS,11.3
ACH-000633,FU97,FU97_STOMACH,,1290806.0,2062,gastric,gastric_adenocarcinoma,diffuse_gastric,Female,HSRRB,2.0,-3.524321060540045,Adherent,DMEM + 10% FBS + 0.01mg/ml Insulin,31.2
ACH-000634,LN340,LN340_CENTRAL_NERVOUS_SYSTEM,,, ,central_nervous_system,glioma,glioblastoma,Male,,,,,,
ACH-000635,SNU119,SNU119_OVARY,,, ,ovary,ovary_adenocarcinoma,ovary_high_grade_serous,Female,KCLB,,,,,
ACH-000636,RPMI8402,RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,909702.0,288,leukemia,T-cell_ALL, ,Female,DSMZ,,,,,
ACH-000637,KYSE520,KYSE520_OESOPHAGUS,,753575.0,894,esophagus,esophagus_squamous, ,Female,DSMZ,1.0,-3.103037717925958,Adherent,RPMI + 10% FBS,6.2
ACH-000638,NCIH441,NCIH441_LUNG,,908460.0,1815,lung,lung_NSC,lung_adenocarcinoma,Male,ATCC,4.0,-3.15805243411242,Adherent,RPMI + 10% FBS,19
ACH-000639,NCIH211,NCIH211_LUNG,,1240189.0,2107,lung,lung_small, ,Female,ATCC,2.0,-5.092143805924466,Semi-Adherent,RPMI + 10% FBS,10
ACH-000640,SKMEL31,SKMEL31_SKIN,,909727.0,153,skin,melanoma, ,Female,ATCC,,,,,
ACH-000641,CMK,CMK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,910566.0,734,leukemia,AML, ,Male,DSMZ,,,,,
ACH-000642,HMEL,HMEL_BREAST,,, ,breast,breast_immortalized, ,Unknown,,,,,,
ACH-000643,HDQP1,HDQP1_BREAST,,1290922.0,743,breast,TNBC, ,Female,DSMZ,,,,,
ACH-000644,COLO829,COLO829_SKIN,,687448.0,430,skin,melanoma, ,Male,ATCC,,,,,
ACH-000645,JL1,JL1_PLEURA,,, ,mesothelioma, , ,Male,DSMZ,,,,,
ACH-000646,OVMANA,OVMANA_OVARY,,, ,ovary,ovary_adenocarcinoma,ovary_clear_cell,Female,HSRRB,2.0,-2.5443051167195367,Adherent,RPMI + 10% FBS,50.5
ACH-000647,TE1,TE1_OESOPHAGUS,,753621.0,1493,esophagus,esophagus_squamous, ,Male,JCRB,2.0,-4.849095532292443,Adherent,RPMI + 10% FBS,8.5
ACH-000648,NCIH28,NCIH28_PLEURA,,908470.0,1199,mesothelioma, , ,Male,ATCC,2.0,-3.1495087696131674,Adherent,RPMI + 10% FBS,58
ACH-000649,786O,786O_KIDNEY,,905947.0,301,kidney, , ,Male,ATCC,3.0,-4.269089413134863,Adherent,RPMI + 10% FBS,36.5
ACH-000650,IGR37,IGR37_SKIN,,1240153.0,1535,skin,melanoma, ,Male,DSMZ,,,,,
ACH-000651,SW620,SW620_LARGE_INTESTINE,,905962.0,3,colorectal, , ,Male,ATCC,3.0,-3.607297095717541,Semi-adherent,L15 + 10% FBS,7.3
ACH-000652,SUIT2,SUIT2_PANCREAS,,1240219.0,1749,pancreas, , ,Male,HSSRB,2.0,-3.3373991699708183,Adherent,RPMI + 10% FBS,24.6
ACH-000653,JJN3,JJN3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,1327766.0,905,multiple_myeloma, , ,Female,DSMZ,2.0,-3.708059209942924,Suspension,DMEM:IMDM (1:1) + 20% FBS,2.4
ACH-000654,RAJI,RAJI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,909262.0,1762,lymphoma,Burkitt_lymphoma, ,Male,ATCC,2.0,-4.30459909175413,,RPMI + 10% FBS,15.6
ACH-000655,SF268,SF268_CENTRAL_NERVOUS_SYSTEM,,905986.0,1490,central_nervous_system,glioma, ,Female,Garraway Lab,2.0,-4.323547265814875,Adherent,RPMI + 5% FBS,47.4
ACH-000656,SUDHL8,SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,1331038.0,1877,lymphoma,DLBCL, ,Male,DSMZ,,,,,
ACH-000657,A2780,A2780_OVARY,,906804.0,1245,ovary,ovary_adenocarcinoma,ovary_endometrioid,Female,ECACC,2.0,-3.754090822129976,Adherent,RPMI + 10% FBS,16.7
ACH-000658,KMS18,KMS18_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,, ,multiple_myeloma, , ,Male,ATCC,2.0,-3.430855418752255,Suspension,RPMI + 10% FBS,9.5
ACH-000659,SCLC21H,SCLC21H_LUNG,,, ,lung,lung_small, ,Male,DSMZ,,,,,
ACH-000660,SUDHL5,SUDHL5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,1331036.0,1609,lymphoma,DLBCL, ,Female,DSMZ,,,,,
ACH-000661,WM1799,WM1799_SKIN,,, ,skin,melanoma, ,Male,WISTAR,2.0,-4.596342043765918,Adherent,RPMI + 10% FBS,30.8
ACH-000662,CORL23,CORL23_LUNG,COR-L23/CPR,687780.0,1313,lung,lung_NSC,lung_large,Male,ECAAC,1.0,-2.2232430903435216,Adherent,RPMI + 10% FBS + 2mM Glutamine,34.9
ACH-000663,OVTOKO,OVTOKO_OVARY,,1298365.0,1095,ovary,ovary_adenocarcinoma,ovary_clear_cell,Female,HSSRB,2.0,-3.3366064235699397,Adherent,RPMI + 10% FBS,42.9
ACH-000664,SUDHL1,SUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,909742.0,1634,lymphoma,ALCL, ,Male,DSMZ,,,,,
ACH-000665,SKMES1,SKMES1_LUNG,,909728.0,1628,lung,lung_NSC,lung_squamous,Male,ATCC,2.0,-4.9056909421261325,Adherent,DMEM + 10% FBS,11.3
ACH-000666,NCIH1355,NCIH1355_LUNG,,724866.0,1780,lung,lung_NSC,lung_adenocarcinoma,Male,ATCC,,,,,
ACH-000667,HCC44,HCC44_LUNG,,1240145.0,1247,lung,lung_NSC,lung_adenocarcinoma,Female,DSMZ,2.0,-4.717915400389522,Adherent,RPMI + 10% FBS,6.7
ACH-000668,HCC70,HCC70_BREAST,,907048.0,937,breast,TNBC, ,Female,ATCC,,,,,
ACH-000669,SW900,SW900_LUNG,,724879.0,1454,lung,lung_NSC,lung_squamous,Male,ATCC,,,,,
ACH-000670,SBC5,SBC5_LUNG,,713880.0,999,lung,lung_small, ,Male,HSRRB,,,,,
ACH-000671,HUH6,HUH6_LIVER,,, ,liver,hepatoblastoma, ,Male,RIKEN,2.0,-4.775475785023937,Adherent,DMEM + 10% FBS,14.8
ACH-000672,IALM,IALM_LUNG,,910779.0,1792,lung,lung_NSC,lung_large,Male,RIKEN,,,,,
ACH-000673,LN443,LN443_CENTRAL_NERVOUS_SYSTEM,,, ,central_nervous_system,glioma,glioblastoma,Male,,2.0,-5.076366485393201,Adherent,DMEM + 10% FBS,no data in flow data 
ACH-000674,NUGC4,NUGC4_STOMACH,,1298357.0,941,gastric,gastric_adenocarcinoma,diffuse_gastric,Female,RIKEN,,,,,
ACH-000675,NCIH1734,NCIH1734_LUNG,,722058.0,411,lung,lung_NSC,lung_adenocarcinoma,Female,ATCC,,,,,
ACH-000676,LN464,LN464_CENTRAL_NERVOUS_SYSTEM,,, ,central_nervous_system,glioma,glioblastoma,Male,,2.0,-5.3340875924004365,Adherent,DMEM + 10% FBS,no data in flow data 
ACH-000677,SW1573,SW1573_LUNG,,724878.0,849,lung,lung_NSC,lung_squamous,Female,ATCC,2.0,-3.541346815096692,Adherent,L15 + 10% FBS,10.8
ACH-000678,MKN7,MKN7_STOMACH,,924250.0,2113,gastric,gastric_adenocarcinoma, ,Male,RIKEN,,,,,
ACH-000679,OE19,OE19_OESOPHAGUS,,910079.0,1664,esophagus,esophagus_squamous, ,Male,HPACC,,,,,
ACH-000680,SW948,SW948_LARGE_INTESTINE,,909757.0,1689,colorectal, , ,Female,ATCC,,,,,
ACH-000681,A549,A549_LUNG,,905949.0,369,lung,lung_NSC,lung_adenocarcinoma,Male,ATCC,4.0,-2.7083704185273216,Adherent,DMEM + 10% FBS,17.2
ACH-000682,SNU1066,SNU1066_UPPER_AERODIGESTIVE_TRACT,,, ,upper_aerodigestive,upper_aerodigestive_squamous, ,Male,KCLB,2.0,-4.568442926294481,Adherent,RPMI + 10% heat inactivated FBS + 300mg/L L-glutamine + 25mM HEPES + 25mM Sodium bicarbonate,14.8
ACH-000683,SNU503,SNU503_LARGE_INTESTINE,,, ,colorectal, , ,Male,KCLB,3.0,-4.296963929580042,Adherent,RPMI + 10% FBS,22.8
ACH-000684,KMRC1,KMRC1_KIDNEY,,1298168.0,1514,kidney, , ,Male,HSRRB,3.0,-1.9756435547773508,Adherent,DMEM + 10% FBS,21.6
ACH-000685,L33,L33_PANCREAS,,, ,pancreas, , ,Female,Academic Lab,2.0,-3.9771792441067286,Mixed Adherent and Suspension,DMEM + 10% FBS + 2mM Glutamine + 1mM Sodium pyruvate + 1mM NEAA,51.9
ACH-000686,SNU878,SNU878_LIVER,,, ,liver, , ,Female,KCLB,,,,,
ACH-000687,CI1,CI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,, ,lymphoma,B-cell_lymphoma_other, ,Female,DSMZ,,,,,
ACH-000688,OV7,OV7_OVARY,,1480360.0,1985,ovary,ovary_adenocarcinoma,ovary_clear_cell,Female,ECACC,2.0,-2.8625817078251883,Adherent,DMEM:F12 (1:1) + 5% FBS + 2mM L-glutamine + 10ug/ml Insulin + 0.5ug/ml Hydrocortisone,12.7
ACH-000689,RH18,RH18_SOFT_TISSUE,,971774.0,861,rhabdomyosarcoma, , ,Female,DSMZ,,,,,
ACH-000690,HCC2814,HCC2814_LUNG,,, ,lung,lung_NSC,lung_squamous,Male,,,,,,
ACH-000691,HCC2157,HCC2157_BREAST,,749715.0,351,breast,TNBC, ,Female,ATCC,,,,,
ACH-000692,SNU899,SNU899_UPPER_AERODIGESTIVE_TRACT,,, ,upper_aerodigestive,upper_aerodigestive_squamous, ,Male,KCLB,,,,,
ACH-000693,KYSE180,KYSE180_OESOPHAGUS,,907318.0,599,esophagus,esophagus_squamous, ,Male,DSMZ,2.0,-5.44313841343067,Adherent,RPMI + 10% FBS,32.1
ACH-000694,TE9,TE9_OESOPHAGUS,,946353.0,1312,esophagus,esophagus_squamous, ,Male,RIKEN,2.0,-4.74350658461421,Adherent,RPMI + 10% FBS,8.7
ACH-000695,CORL47,CORL47_LUNG,,, ,lung,lung_small, ,Male,ECACC,1.0,-2.2269482296958207,Suspension,RPMI + 10% FBS + 2mM Glutamax,39.7
ACH-000696,OVCAR8,OVCAR8_OVARY,,905991.0,2131,ovary,ovary_adenocarcinoma,ovary_high_grade_serous,Female,NCI/DCTD,3.0,-5.0627581525466345,Adherent,RPMI + 10% FBS,39.8
ACH-000697,A3KAW,A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,910935.0,1511,lymphoma,DLBCL, ,Female,HSRRB,2.0,-3.122502759290921,Suspension,RPMI + 10% FBS,28.2
ACH-000698,DMS53,DMS53_LUNG,,907295.0,580,lung,lung_small, ,Male,ATCC,3.0,-4.251068302747278,Adherent,RPMI + 10% FBS,25
ACH-000699,HCC1395,HCC1395_BREAST,,749712.0,94,breast,TNBC, ,Female,ATCC,3.0,-5.133974262632178,Adherent,RPMI + 10% FBS,52.6
ACH-000700,NCIH2882,NCIH2882_LUNG,NCI-H2882,, ,lung,lung_NSC,lung_squamous,Female,,2.0,-1.9665380506111991,Adherent,RPMI + 10% FBS,14.3
ACH-000701,RMUGS,RMUGS_OVARY,,, ,ovary,ovary_adenocarcinoma,ovary_mucinous,Female,HSRRB,2.0,-2.748317484995684,Adherent,F12 + 10% FBS,35.3
ACH-000702,L1236,L1236_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,1330935.0,408,lymphoma,Hodgkin_lymphoma, ,Male,DSMZ,2.0,-4.474468087478961,,RPMI + 10% FBS,6.7
ACH-000703,DMS79,DMS79_LUNG,,753551.0,300,lung,lung_small, ,Male,ATCC,,,,,
ACH-000704,OAW42,OAW42_OVARY,,910548.0,782,ovary, , ,Female,ECACC,,,,,
ACH-000705,LC1F,LC1F_LUNG,LC-1/sq-SF,, ,lung,lung_NSC,lung_squamous,Male,RIKEN,,,,,
ACH-000706,EKVX,EKVX_LUNG,,905970.0,322,lung,lung_NSC,lung_adenocarcinoma,Male,Garraway Lab,2.0,-5.019009394147844,Adherent,RPMI + 10% FBS,17.7
ACH-000707,P3HR1,P3HR1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,, ,lymphoma,Burkitt_lymphoma, ,Male,ATCC,,,,,
ACH-000708,SNU283,SNU283_LARGE_INTESTINE,,1659929.0,2189,colorectal, , ,Female,KCLB,,,,,
ACH-000709,KMRC2,KMRC2_KIDNEY,,, ,kidney, , ,Male,HSRRB,,,,,
ACH-000710,NCIH854,NCIH854_LUNG,,, ,lung,lung_NSC,lung_adenocarcinoma,Male,KCLB,,,,,
